index,time,acc x,acc y,acc z,sin ori x,sin ori y,sin ori z
77,3.837,-0.40338134765625,-0.753631591796875,0.7132415771484375,0.6873762364999303,0.872191929767149,-0.40338134765625
78,3.887,-0.37567138671875,-0.6346588134765625,0.60595703125,0.6905630076345558,0.8552373858044287,-0.37567138671875
79,3.937,-0.46771240234375,-0.603759765625,0.514739990234375,0.6487776321508507,0.8392804226699246,-0.46771240234375
80,3.987,-0.334503173828125,-0.599822998046875,0.4696044921875,0.6164529955219774,0.827667295351147,-0.33450317382812506
81,4.037,-0.2532196044921875,-0.5866241455078125,0.5132904052734375,0.6585004502288517,0.829795038129188,-0.2532196044921875
82,4.086,-0.5774383544921875,-0.8255615234375,0.576690673828125,0.5726607343135578,0.8271086615732827,-0.5774383544921875
83,4.136,-0.4110260009765625,-0.8943939208984375,0.744476318359375,0.5202168483180748,0.8578702695441806,-0.621466263898539
84,4.186,-0.1241912841796875,-0.7503814697265625,0.45318603515625,0.5169740338845658,0.8890455272498586,-0.1241912841796875
85,4.236,-0.0924530029296875,-0.6829833984375,0.3197021484375,0.42394858143481434,0.9228365284736666,-0.0924530029296875
86,4.286,0.073455810546875,-0.5753326416015625,0.291351318359375,0.45177901828201866,0.9608681785089355,0.073455810546875
87,4.336,0.0716705322265625,-0.786956787109375,0.3914031982421875,0.445323735361355,0.9741279587522519,0.0716705322265625
88,4.385,-0.0735321044921875,-1.1960601806640625,0.407501220703125,0.48982023426939447,0.9806009675233893,0.08842693650855522
89,4.435,-0.6767578125,-1.4766693115234375,0.400115966796875,0.5369148113606097,0.991375701659854,0.0573754567120506
90,4.485,-0.495361328125,-1.206024169921875,0.5821533203125,0.5557430195169148,0.999226349024107,-0.013811724192329476
91,4.535,-0.22467041015625,-0.7744903564453125,0.381744384765625,0.4421098259082163,0.9994315314653833,-0.22467041015625
92,4.585,0.2024383544921875,-0.337188720703125,0.3402862548828125,0.7103323725346125,0.9952463767181061,0.2024383544921875
93,4.635,0.4068145751953125,-0.394287109375,0.4993438720703125,0.7848305821789776,0.9891487770586094,0.4068145751953125
94,4.684,0.05169677734375,-1.1805877685546875,0.3555908203125,0.7521837758777264,0.9767104979557626,0.4172014116069866
95,4.734,-0.6142425537109375,-1.838409423828125,0.1619720458984375,0.7863843246670779,0.9690097678623851,0.38948970781931114
96,4.784,-0.0448760986328125,-0.807861328125,0.5859375,0.5871239023998314,0.9626839302450301,-0.0448760986328125
97,4.834,0.448516845703125,-0.10687255859375,0.171783447265625,0.8490896810266058,0.9658852191009516,0.448516845703125
98,4.884,0.8990020751953125,0.415008544921875,0.479278564453125,0.7559748942801708,0.977990808115624,0.8990020751953125
99,4.934,-0.047637939453125,-0.9636383056640625,0.7943115234375,0.7939526563273264,0.9777846123893523,0.9256296330999915
100,5.002,-1.1131591796875,-3.7326507568359375,1.2467193603515625,0.7832848871436069,0.9764445857580312,0.9142415007218178
101,5.055,0.803131103515625,-0.5510101318359375,0.289154052734375,0.4646748227236595,0.9734121882506915,0.803131103515625
102,5.413,-2.5954437255859375,-0.057891845703125,0.72662353515625,0.5083812352299177,0.9968310400614699,0.6555736265837614
103,5.463,-0.5553741455078125,0.162322998046875,1.0080718994140625,0.9872825397317959,0.9999447548120923,-0.5553741455078125
104,5.513,0.92730712890625,0.3161773681640625,1.286651611328125,0.9992567646813858,0.9988891787892888,-0.710125325759934
